video_id,transcript,description_text,video_gen_description,keywords,embedding_confidence
1455a69c-ecdb-4def-aeba-13ca5dfdd8c3," English is taking over. I can tell that we're getting to the point where question is going to start being asked, which is why should we learn foreign languages other than if English happens to be foreign to one? I think there are a lot of reasons. One reason to learn them is because they are tickets to being able to participate in the culture of the people who speak them just by virtue of the fact that it is their code. Second reason. It's been shown.  that if you speak two languages, dementia is less likely to set in, and that you are probably a better multitasker, bilingualism is healthy. And then, third, languages are just an awful lot of fun. Much more fun than we're often told. So for example, Arabic, kataba, he wrote, yatubu, he writes, she writes, ukdub, write in the imperative. What do those things have in common?  All of those things have in common the consonants sitting in the middle like pillars. They stay still and the vowels dance around the consonants. Who wouldn't want to roll that around in their mouths? Languages have different word orders. Learning how to speak with different word order is like driving on the different side of the street if you go to a certain country. So for example, the cat and the hat  comes back. One phrase in it is, do you know where I found him? Do you know where he was? He was eating cake in the tub? Yes, he was. Fine. Now, if you learn that in Mandarin Chinese, then you have to master it. You can know. I did wear him fine. He was tub inside, boards in cake, no mistake, boards in chewing. That just feels good. Imagine being able to do that for years and years at a time. I highly recommend.  that you teach yourself languages other than the one that I'm speaking. It won't change your mind, but it will most certainly blow your mind.","If you’ve ever wondered whether learning a new language is worth it, linguist John McWhorter has 4 surprising reasons why it absolutely is. In his TED Talk, he outlines the key benefits of knowing more than one language that you might have overlooked — from offsetting dementia to participating in a culture that isn’t your own. “Bilingualism is healthy,” he says. “It won’t change your mind, but it will most certainly blow your mind.”","A speaker passionately discusses language and its complexities, emphasizing the nuances of conjugation and word order. He illustrates examples in Arabic and compares them to English and Mandarin, highlighting differences in structure and expression. The audience is engaged, and visual aids enhance understanding of the linguistic concepts presented.","['learning languages', 'foreign languages', 'english', 'bilingualism', 'dementia', 'multitasker', 'culture', 'arabic', 'conjugation', 'word order', 'mandarin chinese', 'ted talk', 'linguist', 'john mcwhorter']",high
0a5e5c22-c937-4c39-a0db-d13ce52ffd0c," What does the future look like if we win? I imagine taking my granddaughter to see the reefs. I imagine taking my grandson to see the eyes. I imagine a world where we don't have to run from hurricanes or wildfires. I imagine a world where we are connected and our kids get to experience the world that we have the privilege to see.  I think the naivety is to believe that we keep going in the way that we are and thinking that we will be okay. I have spent my life in this and I will keep doing it and my ask from you is that you see my fire and that you mirror it. My ask from you is that you shine so bright that the future can see you. My ask is that we become vessels.  of the fire of humanity that makes us truly who we are. We marched by the thousands, not because we wanted to change government and businesses, not because we wanted empowerment and we wanted community. We marched because every single step represented possibility that we could get a better future. And I invite you to walk every day in your lives with each step that we take  We are walking into possibility.","A bright future for the planet might feel out of reach — but climate justice activist Xiye Bastida invites you to embrace the possibility. In her TED Talk, she shares 3 tips for keeping your inner fire alive in the face of climate despair — and explains why hope and imagination are powerful tools for action. “Activism is a practice of creativity, of looking at something and asking how it can be better and fairer,” she says. ","A climate justice activist passionately speaks about the future and the impact of climate change. She expresses her hopes for her grandson to experience nature, while emphasizing the urgency of addressing issues like hurricanes and wildfires. Her speech reflects a deep commitment to environmental advocacy, urging the audience to recognize their role in shaping a sustainable future.","['climate justice', 'xiye bastida', 'ted talk', 'climate change', 'climate despair', 'activism', 'hope', 'imagination', 'hurricanes', 'wildfires', 'reefs', 'ice', 'inner fire', 'march', 'future']",high
060e5593-d3d2-4a1f-b8b0-5ba4d33288b3," Squids have an extremely complex, interesting sex life. Here you see a male and a female that male on the left has been fighting off other males through a pair of the female. And now he's showing a dual pattern. He shows courtship and loved on her side fighting on the other. Watch him when she shifts places and you see that he has fluidly changed the love courtship pattern to the side of the female. So this kind of dual signaling simultaneously with a changing behavioral context is really extraordinary. Takes a lot of brain power.","Squids — along with octopuses and cuttlefish — have astonishing camouflaging abilities. They can even change their skin color and texture in a flash. In his TED Talk, marine biologist Roger Hanlon explains how a male squids can also change half of their bodies to display signs of courtship on one side of its body and signal fighting on the other.","A biologist discusses the complex mating behaviors of squids, illustrating their courtship rituals. The scene alternates between the speaker on stage and underwater footage of squids displaying various patterns. The male squid showcases a dual pattern while interacting with a female, demonstrating courtship and signaling behaviors. The biologist emphasizes the extraordinary nature of these interactions, highlighting the fluidity and complexity of squid communication.","['squids', 'octopuses', 'cuttlefish', 'camouflage', 'skin color change', 'skin texture change', 'mating behavior', 'courtship', 'male squid', 'female squid', 'dual pattern', 'signaling', 'fighting', 'underwater footage', 'roger hanlon']",high
a0a099c4-5d9d-44f0-8710-2ed268ee00d0," Over a billion people, an estimated 15% of the world's population has some form of disability. And persons with disabilities as a group worldwide face huge amounts of stigma and disadvantage. The good news is there are four things we all can do to make the future more inclusive. Number one.  we need to reevaluate our own attitudes towards disability. There are still too many stereotypes that associate disability with pity. Needing accommodation or support does not make a person any less deserving of dignity and respect. Second, choose to include.  We can put pressure on governments to make sure that laws are actually implemented. But we can also look at where we have the power to affect change. We would all benefit by not only accommodating, but actively supporting and including persons with disabilities. Third, we need to recognize where disability intersects with every issue area. Everyone has something they can do to make their work more inclusive. And together, these collective efforts can result in the cultural shift that we need. Finally,  And most importantly, don't just listen to me, listen to persons with disabilities themselves. When you're looking for ways to make your work more inclusive, seek out the voices of persons with disabilities, really take the time to listen to what they have to say and follow their lead.","Nearly 15% of the world’s population lives with a disability, yet this massive part of humanity is routinely excluded from opportunities in education, employment and more. So how can we better support them and design a world where everybody can feel included? Disability inclusion advocate Meghan Hussey paints a path forward that starts by re-evaluating our own our attitudes and assumptions. “Disability inclusion is not something nice that we do for those people,” Hussey says. “It is something critical that needs to come from all of us.”","A speaker in a blue dress passionately addresses an audience about the importance of creating a disability-friendly future. She discusses the stigma faced by people with disabilities and emphasizes the need for societal attitude changes, government accountability, and recognizing the intersectionality of disability with various issues. The audience listens attentively as she outlines actionable steps for fostering inclusivity and cultural shifts.","['disability', 'disability inclusion', 'persons with disabilities', 'stigma', 'stereotypes', 'pity', 'accommodation', 'dignity and respect', 'inclusive future', 'education', 'employment', 'government accountability', 'laws implemented', 'intersectionality', 'meghan hussey']",high
5801926e-d76e-4e51-b59c-45d130456ae6," See, delivering education over a smartphone is like hoping that people will eat their broccoli. But right next to it, you put the most delicious dessert ever made. If you really want to deliver education to everyone, not only do you have to make it accessible, but also, you have to make it so that people want to actually learn. And at the highest level, the way we've done this is by making the broccoli taste like dessert. You know what? It's the best time to send people a notification. I'll tell you. It's 24 hours after they use the product last. Because there's an easy explanation.  If you were free yesterday at 3PM, you're probably free today at 3PM as well. So this is what a very sophisticated millions of dollars of AI found. These passive aggressive notifications are really good at getting people to come back because they feel like our green hour mascot has given up on them. If we want to get people to do something meaningful, you can use the same techniques that apps like social media use to get people to do it. And even if you're not as engaging as those apps are,  You can still get hundreds of millions of people to use your product.","How can educational content compete with addictive apps like social media and games? By using the same techniques they use, says @Duolingo CEO Luis Von Ahn. “If you really want to deliver education to everyone, not only do you have to make it accessible,” he explains, but also you have to make it so that people want to actually learn.” Visit the link in our bio to learn more about how this popular language-learning app keeps you coming back for more. #education #duolingo #languagelearning","Luis von Ahn, an education equity technologist, discusses the challenges of delivering education through smartphones. He compares this method to presenting a delicious dessert to engage learners effectively. He emphasizes the importance of making educational content appealing and relatable, suggesting that notifications can be used to encourage meaningful participation. The audience is engaged as he shares insights on how to motivate people to learn, even if the delivery isn't always captivating.","['education', 'smartphone', 'notifications', 'ai', 'duolingo', 'language-learning app', 'language learning', 'social media', 'games', 'broccoli', 'dessert', 'accessibility', 'green owl mascot', 'education equity technologist', 'stage talk']",high
cf8b7bae-57f0-4a77-accc-1bdc1fe3ed25," Did you know, biking can help save the planet? In the US alone, 10 billion miles of short car trips are taken each year. If you'd like to have those, it'd be like taking a look at 400,000 cars off the road. So, consider leaving your car at home and finding an alternate transportation mode. The world will thank you.","Short car journeys are responsible for more pollution than you might think. Alternative ways of transportation — buses, walking, scootering, skating and biking — can improve air quality, health *and* help you explore your community. You can start easy by lacing up shoes and heading out your front door — or go on a new set of exhaust-free wheels. Every little step adds up!

What's your favorite way to travel short distances? Tell us in the comments!👇🏼 #BiketoWorkWeek #skateboards #skatebording#bicycle #cyclinglife #instabike #morningcommute #biketoworkweek","The scene features a person promoting biking as an eco-friendly transportation option. They hold up a paper cutout of a bicycle while discussing its benefits. The individual, wearing a colorful shirt and sunglasses, shares statistics about biking in the U.S. and encourages viewers to consider biking or using alternative modes of transport. The setting is an open area with a modern architectural design, and the person demonstrates riding a skateboard.","['biking', 'bicycle', 'cycling', 'skateboarding', 'walking', 'buses', 'alternative transportation', 'short car trips', 'pollution', 'air quality', 'save the planet', 'bike to work week', 'morning commute', 'helmet', 'sunglasses']",high
2bc33e0c-7f24-4dcb-9a2d-50bdc19276cf," Everybody underestimates how often they laugh. And you're doing something when you laugh with people that's actually letting you access a really ancient evolutionary system that mammals have evolved to maintain social bonds and clearly to regulate emotions, to make ourselves feel better. It's not something specific to humans. It's a really ancient behavior which really helps us regulate how we feel and makes us feel better.  In fact, you find laughter throughout the mammals. It's been well described and well observed in primates, but you also see it in rats. And wherever you find it, humans, primates, rats. You find it associated with things like tickling. That's the same for humans. You find it associated with play and all mammals play. And wherever you find it, it's associated with interactions.  So Robert Provein, who's done a lot of work on this, has pointed out that you are 30 times more likely to laugh if you're with somebody else than if you're on your own. And where you find most laughter is in social interactions like conversation. So if you ask human beings, when do you laugh? They'll talk about comedy and they'll talk about human. They'll talk about jokes. If you look at when they laugh, they're laughing with their friends.","Laughter is contagious — and humans aren’t the only ones that experience it. In her TED Talk, cognitive neuroscientist Sophie Scott reveals some fun facts about laughing — like how rats and primates also enjoy it — and how it’s evolved into something that helps us truly connect. “Laughter is always meaningful,” she says. “It’s a really ancient behavior which really helps us regulate how we feel and makes us feel better.”","A neuroscientist and stand-up comic discusses the evolutionary significance of laughter among mammals. She emphasizes that laughter is not exclusive to humans, highlighting its presence in various species, including primates and rats. The scene includes interactions between a father and child, showcasing playful moments, and a classroom setting where laughter enhances social interactions. The speaker engages the audience with her insights on the importance of laughter in human connections.","['laughter', 'mammals', 'social bonds', 'emotion regulation', 'evolutionary system', 'primates', 'rats', 'tickling', 'play', 'conversation', 'social interactions', 'jokes', 'comedy', 'sophie scott', 'ted talk']",high
d9a24732-0319-43d3-b88f-995461400778," This is what millions of insects feeding and peeing looks like. I'm going to show you this behavior slowed down with our high-speed cameras. We realize that this insect forms a droplet of pee and then it flings them at extreme accelerations of 40 G forces. These insects are really packing a punch from their butts.  We wanted to measure the speed at which the splicker was moving and this is where we made a puzzling observation. The speed of the droplets in air was faster than the flicker. This is why this is counterintuitive. Say an amateur ball there throws a ball at 50 miles an hour and if you measure the speed of the ball and it's 100 miles an hour in midair, we'd be surprised where would that extra speed come from, right? This is exactly what these insects are doing. We realized that unlike a baseball that's rigid these droplets due to surface tension, these tiny droplets are squishy. At these tiny scales due to surface tension,  With the right timing, you can get a kick, store energy and if you time it just right, you can launch these off at extremely high speed. Just like a child on a trampoline.","Have you ever seen an insect pee? If not, urine for quite a treat. In his TED Talk, scientist Saad Bhamla showcases the impressive physics behind what bugs do when nature calls — and how this could lead us to help us design more efficient system to clean and eject water from smart devices and technologies. “We can discover marvelous in the mundane,” Bhamla says. “We just have to look closely.”","The scene features a scientist discussing insect behavior, particularly focusing on how they expel liquid at high speeds. Visuals include close-ups of insects, graphs illustrating their speed, and comparisons to a baseball player throwing a ball. The presentation highlights the mechanics of droplet formation and the physics behind it, engaging the audience with intriguing observations and animated explanations.","['insects', 'insect pee', 'high-speed cameras', 'droplet', 'surface tension', '40 g forces', 'extreme acceleration', 'physics', 'ted talk', 'saad bhamla', 'graphs', 'baseball throw', 'trampoline']",high
e4d3912c-23c3-4c3d-86b3-b50f1342c4e9," One way to think about risk is the more risks you take, you start to hone in on the authentic voice. You start to hone in on that north star and you make older, more confident decisions, I guess the more risks you take. My TED Talk is about taking risks and I use the metaphor of jumping off cliffs. One of the things I realized is that I reached a point after a couple of jumps. There was something that no one could take away from me. You know, and I think early in your,  career. You're scared. You're like, you don't know who you are and to some extent you're trying to define yourself by other people's versions of success. For me, risk taking was such an important tool for figuring out who I was and to some extent getting a confidence that I know I'm good at stuff. And even if I fail, like it's never going to take away that sort of like intrinsic knowledge that I'm good at things because I've now been through so many different like weird scenarios.  almost delusional belief of like who who we are and like it's that supporting of that person and our belief. I mean I also just think risk is part of how you deeply get to know yourself. You know you're not walking up somebody else's.  Stairs you're you're kind of like trying to discover what you are and very much also what you're not and in the process of that you sort of develop that intrinsic sense of like this is who I am this is who I'm not and and to your point about like narrowing like that then becomes much more clear about like okay, this is where I what matters to me and like where I want to go","Taking a risk is scary — but it might be exactly what you need to become more confident in who you are. In the first episode of TED Intersections season 2, brand builder Molly Graham and photographer David Suh join to share their unique perspectives on risk-taking, building confidence and finding your authentic self.","In a conversation, David Suh, a photographer, and Molly Graham, a brand builder, discuss themes of fear and intrinsic motivation in their careers. They sit in a cozy setting with a red rug, sharing insights about personal growth and the metaphor of taking leaps in professional life. Their expressions convey a mix of seriousness and reflection as they engage in a meaningful dialogue.","['risk-taking', 'building confidence', 'authentic self', 'authentic voice', 'ted intersections', 'season 2', 'molly graham', 'david suh', 'photographer', 'brand builder', 'ted talk', 'jumping off cliffs', 'north star', 'career fear', 'intrinsic motivation']",high
c8629e45-1003-43de-bfee-945477973cd4," Describe your first pinch me moment. 10 years ago, I worked for Saturday Night Live. My very first Saturday there, I went down from the writer's room and I watched the like ending credits on the floor at Studio 8H. When you're down there, you see the cast on stage clapping, the band is playing. And what you may or may not know is to the left and right of the screen, there are monitors and we get to see what you guys see at home.  And I saw the credits going and you see the word writers and then you see all of the writers names cycling under the word writers. And I saw my name and it was mind blowing. You know, I was definitely like starstruck in that moment that my name was there and I was there as well, but it was like an aha moment because I had never called myself a writer.  And I don't know when it happened, but somewhere along the way, I told myself that I can't call myself a writer until someone else calls me a writer and I've given away that power. And it was from that moment on, I realized I know I had ambitions to direct and to act on the screen and to be on Broadway and all these things. I wasn't gonna wait to have someone else give me that identity. Because just because you're paycheck,  doesn't match your ambition, doesn't mean you aren't those things.","Don’t wait for someone else to give you the title you deserve, says actor and writer @NatashaRothwell. In this episode of On The Spot — TED’s rapid-fire Q&A segment — the White Lotus star reminisces about the validation she felt when she first saw her name in the credits of @nbcsnl as a writer, despite never calling herself one. This made her realize why it’s important to pursue your dreams, without waiting for approval. “Just because your paycheck doesn’t match your ambition, doesn’t mean you aren’t those things,” she says. Visit the link in bio to watch her full talk.","A speaker passionately shares her experiences and insights on stage, engaging the audience with expressive gestures. She reflects on her journey as a writer and the impact of seeing her work recognized. The atmosphere is lively, with audience members reacting positively. The speaker emphasizes moments of realization and determination, conveying a message of empowerment and self-advocacy.","['natasha rothwell', 'actor and writer', 'on the spot', 'ted', 'rapid-fire q&a', 'saturday night live', 'nbc snl', 'studio 8h', ""writer's room"", 'ending credits', 'writers names', 'aha moment', 'broadway', 'pursue your dreams', 'self-advocacy']",high
9ff12e82-4f22-4b80-b21e-b52fd2f6e442," When I was seven, I remember being stunned after I watched Star Wars, the Empire Strikes Back, when Luke's hand gets cut off, the same one I didn't have. But then being twice as stunned, when the medical robots fitted him with a prethesis that could move and feel. From then on, no greater purpose leaving my mind, which was to have a prethesis like Lucas Skywalker. In order to develop...  Our prosthesis, the process will go like this. First, we'll use our 3D scan and our own parameterization software in order to take the measures of the amputated area and the other hand of the user. Then, we'll recreate the entire set of fingers, the palm, and the prosthesis socket in our computational model to finally treat each of those parts. So far, in that bionics, we have two types of prosthesis. Mackey, which is a mechanical activation, and PSCO with electronic activation.  Peace could cause just 10% of an imported robotic prosthesis that will come from a bro. This means that even more working class people can access to our technology. For me, when people, our users, gets back to work on their places, that look of compassion, change to astonishment. The same astonishment, which I had when I saw Luke Skywalker's prosthesis.","Bionic inventor — and TED Fellow — Enzo Romero was born without a right hand. After seeing Star Wars as a young boy, he watched as Luke Skywalker’s hand was fitted for a prosthesis that could move and feel — and it sparked his inspiration. “From then on, no greater purpose lived in my mind, which was to have a prosthesis like Luke Skywalker.” Since it didn't exist — he decided to design it himself using 3-D printing and plastic from recycled bottles. He is hoping that by making this assistive technology more affordable, it will be more accessible to people with limited resources who need it most: ""Then people with disabilities and limited resources could live a life again.""","A speaker discusses the development of affordable bionic prosthetics, sharing a personal story about a friend who lost a hand. Visuals include illustrations of prosthetic technology and a demonstration of the design process. The speaker emphasizes accessibility and compassion in technology, aiming to inspire the audience about the future of bionics. The presentation takes place on a TED stage, highlighting innovation in healthcare.","['bionic prosthetics', 'prosthesis', '3d printing', '3d scan', 'prosthetic hand', 'prosthetic socket', 'fingers', 'palm', 'mechanical activation', 'electronic activation', 'recycled plastic', 'recycled bottles', 'star wars', 'luke skywalker', 'ted talk']",high
a15dbd30-e6e3-4df0-be2f-8a9a7fc7576f," When we broke the Cambridge Analytica story about the harvesting 87 million people's Facebook data, people freaked out. Rightly, this is chicken feed compared to that. But it is the blueprint. It's always the data. Which is why it's so important that you start thinking about your private life. The Broligarkey doesn't want you to have one.  is the old headquarters of the East German secret police. They get detailed files on almost one in three of their citizens. That is nothing compared to what Google has on every single one of us and hundreds of other companies. The entire business model of Silicon Valley is surveillance.  It harvests our data in order to sell us stuff. We are already living inside the architecture of totalitarianism.","“It’s always the data,” says investigative journalist Carole Cadwalladr. In this explosive talk from TED2025, she returns to the TED stage to issue a dire warning about a fast-moving technological coup and the rise of the “broligarchy”: an unprecedentedly powerful class of tech executives who she says are complicit in dismantling democracy and enabling authoritarian control across the world.","An investigative journalist discusses the implications of data privacy and business models. She highlights the importance of understanding what companies like Google collect on individuals. Visuals include her speaking on stage, interspersed with images of old headquarters and filing systems, emphasizing the historical context of data management and its evolution.","['cambridge analytica', 'facebook data', 'data harvesting', 'data privacy', 'google', 'silicon valley', 'surveillance', 'totalitarianism', 'east german secret police', 'secret police headquarters', 'detailed files', 'filing system', 'investigative journalist', 'carole cadwalladr', 'ted talk']",high
c3f63a46-289f-45e1-ab91-cca1b958f95a," Imagine now being able to put different tools onto this where you can cut and you can cauterize or inject medicine. Well now you have a pill surgeon and of course you can have clusters of these robots that work together in unison to do complex procedures inside the human body. To go even smaller we actually have technology that exists today that allows us to make robots at the nanoscale which now can bring robots anywhere in the human body even into the human brain.  And there's some phenomenal power sources that are available coming online as well. Well, that's some accelerometers on there, so it actually helps with that autonomous control. Also very interesting, we can start adding different sensors. So wherever the robot is going, we can go ahead and measure the health of what it's looking at right there. And as far as doing lab on chip comp capabilities, where you can actually analyze the material right there in situ on the robot.  While Pilbot is just about to go through clinical trials and be a couple years until it's on the market, there's a long way to go. We still have to bring the full ability to do interspace exploration on us all.","This pill-sized robot has the potential to change how doctors see inside your body. In this TED Talk, physician Vivek Kumbhari and engineer Alex Luebke introduce “Pillbot” — a micro-robot that could provide doctors a more direct visualization of your internal organs and potentially spell the end of invasive procedures like endoscopies. Visit the link in our bio to see their full on-stage demo — including the part where Kumbhari navigates Pillbot *inside* Luebke’s stomach.","A speaker discusses a pill-sized robot that has the potential to revolutionize medicine. He demonstrates the robot's capabilities, mentioning its ability to perform procedures inside the human body, such as cauterizing or injecting medicine. The speaker emphasizes the importance of nanotechnology and the available resources for creating these robots, while also acknowledging the challenges that lie ahead in this innovative field.","['pillbot', 'pill-sized robot', 'micro-robot', 'pill surgeon', 'endoscopies', 'internal organs', 'stomach', 'clinical trials', 'invasive procedures', 'cauterize', 'inject medicine', 'nanotechnology', 'nanoscale robots', 'accelerometers', 'sensors']",high
b8e25d3e-33b3-4594-876e-c4f644b7e4c9," The four norms are no smartphone till high school around 14 No social media till 16 Phone free schools and so parents can push the school to go phone free and the fourth is far more Independence free play and responsibility in the real world That's the hardest one because that requires us to change But it's the most important in that if we're gonna take the screens the ten hours a day of screen time Take that away from kids. We can't then say but you have to sit alone in the in the home and not do anything  You know, just read books all day long, kid. Now, we can't say that. We have to give them back an exciting childhood. And this is the amazing thing. They recognize it. They are not resisting. They're not fighting this. The older members of Gen Z are incredibly supportive. They say, look what this did to me, what the, look what this did to my generation. So I think it's quite revealing that we have so many members of Gen Z are writing about the devastation and they're organizing to push back.","While smartphones give kids access to resources, they may be harming their mental health. In this episode of TED Talks Daily, social psychologist @JonathanHaidt sits down with host Elise Hu (@elisewho) to discuss how social media, smartphones and overprotective parenting have changed how kids grow up plus practical tips for parents on what to do next. Visit the link in bio to listen to the full episode.","In a discussion, Jonathan Haidt, a social psychologist, emphasizes the importance of phone-free schools and independence in children's play. He gestures animatedly while speaking, sharing insights on educational practices. Elise Hu, the host, listens attentively and engages with him, reflecting on the significance of reading and the supportive nature of educational environments. The conversation highlights the need for balance in children's activities and the role of adults in fostering positive experiences.","['smartphones', 'social media', 'mental health', 'phone-free schools', 'screen time', 'gen z', 'independence', 'free play', 'responsibility', 'overprotective parenting', 'social psychologist', 'jonathan haidt', 'elise hu', 'ted talks daily', 'podcast interview']",high
c02cd4e8-5a6f-4d33-93a9-95ca57e6c320," You've probably heard about the mass of amounts of energy, water use, and data centers behind AI and language models. But what if this emerging technology could also help us solve some of the world's biggest problems? I caught up with Juan La Vista Fettas, chief scientist at Microsoft's AI for GoodLab, to find out how his team is using AI to safeguard wildlife, improve our energy systems, and help the planet. As Juan puts it.  In order for us to improve a problem, you first need to measure it. Once you measure it, usually optimization will translate into better usable electricity and better use of resources. So maybe the real question isn't whether AI will harm the planet. It's how will we choose to use it. This conversation is part of a special series of TED Tech we filmed live at the TED Countdown Summit in Nairobi.  I also talk to a farmer in Kenya about how we can use technology to shape the way we grow food, and an impact investor in finding new ways to fund electrification around the globe, and a CEO who turns pollution into everyday objects we can actually use. Subscribe to TED Tech wherever you get your podcasts to hear more.","The story of how technology and the future of the planet are intertwined might be more complicated than you think. In this special 4-episode series of the TED Tech podcast, host @sherrell_dorsey explores how innovations from AI to solar pumps are both fueling and fighting the climate crisis. Recorded live at the TEDCountdown Summit in Nairobi, Dorsey sits down with leading scientists and entrepreneurs to spotlight the bold ideas and technologies that could help define our future.","The scene features Sherrell Dorsey discussing the relationship between the planet and AI, emphasizing the importance of measuring and optimizing energy systems. She engages with the audience, referencing a conversation with Juan M Lavista Ferres, and highlights the potential of technology to positively impact wildlife and environmental issues. The setting includes a backdrop of a giraffe image, suggesting a focus on wildlife conservation.","['ted tech podcast', 'sherrell dorsey', 'juan m lavista ferres', 'microsoft ai for good lab', 'ted countdown summit', 'nairobi', 'artificial intelligence', 'language models', 'data centers', 'energy systems', 'wildlife conservation', 'climate crisis', 'solar pumps', 'kenya farmer', 'pollution']",high
be3f2408-a194-454b-9026-ad093da40bb8," Babies are really willing to do dangerous things. So these are videos captured in the lab. And the finding from this work is that one-year-old babies are perfectly willing to walk off the edge of these steep drop-offs without even thinking twice. And in fact, they need months of experience learning to walk before they start to show any signs of fear in these situations. If you test babies at the same age, you see a completely different pattern of results. Here is an example of one of our stimuli.  And babies are going to see someone else, this red guy in the middle, face a choice to jump left or jump right. Now intuitively, we can recognize that one of these choices is more dangerous than the other. Falling in the ditch on the left would be a lot worse. So all else being equal, maybe this red guy is going to go right. And the question for babies was, can they make that distinction? And did they have that same expectation? They look longer when someone chooses a dangerous thing over a safe thing.  But in contrast, the very same babies responded completely differently when they saw these very, very similar control videos, except this time there are no characters in the scene, so there's no danger at all.  And this suggests that they're not responding to the obstacles themselves, and they're actually really responding to the danger that's imposed by the obstacles. So to me, these findings and many other findings from our field tell us that babies have abstract knowledge about the social and the physical world. They can perceive and reason about events that they've never seen before, like these stimuli. So the next time you look into the eyes of a baby, note that there's way more going on in their minds and brains than you might think.","Your baby isn’t as oblivious to danger as you might think, says cognitive scientist Shari Liu. In her TED Talk, she shares surprising insights from studies of early human development that show the unexpected ways babies perceive and respond to risky situations — and why these findings could help unravel some of the mysteries about the inner workings of our minds.","A cognitive scientist discusses the willingness of babies to engage in risky behaviors, illustrating this with examples of children navigating steep drop-offs. Visuals include animated graphics depicting choices between safe and dangerous paths, highlighting how these decisions are perceived differently. The speaker emphasizes the importance of understanding how babies interact with their environment and make choices, contrasting shallow and deep control in their responses.","['babies', 'danger', 'risky situations', 'cognitive scientist', 'shari liu', 'ted talk', 'early human development', 'lab videos', 'one-year-old babies', 'learning to walk', 'steep drop-offs', 'animated graphics', 'safe choice', 'dangerous choice', 'social world', 'physical world']",high
d4d78726-9329-4351-8dc6-0d8dffa1fc45," The scrapper. The one who had to fight against tremendous odds to get to the same point. Scrapers are propelled by the belief that the only person you have full control over is yourself. When things don't turn out well, scrappers take personal responsibility and ask, what can I do differently to create a better result? Scrapers have a sense of purpose that prevent them from giving up on themselves. Kind of like if you've survived.  poverty, a crazy father, and several muggings you figure, business challenges? Really? Piece of cake, I got this. They don't think they are who they are in spite of adversity. They know they are who they are because of adversity. They embrace their trauma and hardships as key elements of who they've become and know that without those experiences,  They might not have developed the muscle I'm grit required to become successful.","The perfect resume isn’t everything, explains Regina Hartley, human resources expert. Whether you’ve worked odd jobs or faced tremendous adversity, these can actually fuel growth transformation *and* be assets when it comes to business. In her TED Talk, she explains how hiring managers should give more candidates a chance — even if their resume doesn’t sparkle in the way they’d expect. “Choose the underestimated contender, whose secret weapons are passion and purpose,” she says.","The scene features a speaker discussing the impact of past struggles on career success. She emphasizes the resilience of individuals who have faced adversity, using the term ""scrappers"" to describe those who overcome challenges. The speaker gestures passionately, highlighting the belief that personal hardships shape one's identity and capabilities. The presentation is engaging, with a focus on motivation and personal growth.","['scrapper', 'tremendous odds', 'personal responsibility', 'sense of purpose', 'adversity', 'trauma', 'hardships', 'grit', 'successful', 'resume', 'human resources', 'hiring managers', 'career success', 'regina hartley', 'ted talk']",high
508453da-cf99-4897-bcc3-fd4260edc1c8,,"If the words “Tell me about yourself” make you freeze or overshare, communication consultant Rebecca Okamoto has a few tips that can help. In her TED Talk, she outlines 5 ways to help you introduce yourself — in 20 words or less — so that you can highlight your strengths and leave a good impression, without sounding too promotional.",,"['tell me about yourself', 'rebecca okamoto', 'communication consultant', 'ted talk', 'introduce yourself', '20 words or less', 'highlight your strengths', 'leave a good impression', 'sound too promotional', '5 ways', 'benefit answer', 'listeners question', 'mission', 'tedx talk', 'free food']",medium
f72fa9f8-9eeb-46f1-9bb8-8d265b8d89cb," one of the most robust findings in all of psycho-ner immunology research is that stress causes inflammation. So purely psychological things happening in the brain can cause increases in cytokines in the body. In my lab and in others across the globe, we study the effects of stress on inflammation by asking people to come into the lab and give a 10-minute off-the-cuff speech about why they'd be a good candidate for their dream job.  We see that levels of cytokines in the body have increased. In the absence of anything physically wrong with the body, a purely psychological stressor is causing the inflammatory response to activate. So it's not just that our immune systems are sending signals to our brain, but also our brains are sending signals to our immune systems. And because of that, if we then feel exhausted.  And we don't want to go anywhere or see anyone or do anything. Those symptoms are likely just our immune systems, telling our brains to feel depressed and to withdraw from social interactions so that we stay at home to rest, relax and recuperate. We don't have to agonize over why we're maybe feeling a little down on ourselves or a little distant from other people. In the coming days, we'll be feeling much more like ourselves again.  as our cytokine levels go back down.","Can stress trick your body into thinking it’s sick? Yes, according to neuroscientist Keely Muscatell, your body’s immune system can be activated through a purely psychological stressor. In her TED Talk, she explains the connection between mood and your inflammatory system and lays out the evolutionary reason you may feel sick when depressed — and vice versa.","A social neuroscientist discusses the psychological impacts of stress on the body, particularly how it affects inflammation. She emphasizes the connection between psychological stressors and physiological responses, highlighting the increase in cytokines. The setting is a TEDx event in Reno, where she engages the audience with her insights on mental health and its effects on physical well-being.","['stress', 'inflammation', 'immune system', 'cytokines', 'psychological stressor', 'psycho-neuroimmunology', 'social neuroscience', 'mood', 'depressed', 'social withdrawal', 'ted talk', 'tedx reno', 'keely muscatell', '10-minute speech', 'dream job interview']",high
